"Name","Latitude","Longitude","Year","LoganProbability","pestCode","climGrid","LoganProbability2b","SafranyikProbability","SafranyikP3P4Probability","ColdToleranceSurvival","HybridCT","ProductpLpSpC","GeometricproductpL2bpSpC","GeometricproductpL2bpC"
"034-032",29.513999939,-118.125,1979,0,"MPB","20CR",0,0.5,0.5,0.9998,0,0,0,0
"035-032",29.513999939,-116.25,1979,0,"MPB","20CR",0,0.5,0.5,0.99978,0,0,0,0
"036-032",29.513999939,-114.375,1979,0,"MPB","20CR",0,0.5,0.5,0.99972,0,0,0,0
"037-032",29.513999939,-112.5,1979,0,"MPB","20CR",0,0.75,0.75,0.99921,0,0,0,0
"038-032",29.513999939,-110.625,1979,0,"MPB","20CR",0,0.5,0.5,0.99594,0,0,0,0
"039-032",29.513999939,-108.75,1979,0,"MPB","20CR",0,0.75,0.75,0.9858,0,0,0,0
"040-032",29.513999939,-106.875,1979,0,"MPB","20CR",0,0.5,0.5,0.98926,0,0,0,0
"041-032",29.513999939,-105,1979,0,"MPB","20CR",0,0,0,0.99414,0,0,0,0
"042-032",29.513999939,-103.125,1979,0,"MPB","20CR",0,0,0,0.98546,0,0,0,0
"043-032",29.513999939,-101.25,1979,0,"MPB","20CR",0,0,0,0.96055,0,0,0,0
"044-032",29.513999939,-99.375,1979,0,"MPB","20CR",0,0,0,0.94404,0,0,0,0
"045-032",29.513999939,-97.5,1979,0,"MPB","20CR",0,0,0,0.95936,0,0,0,0
"046-032",29.513999939,-95.625,1979,0,"MPB","20CR",0,0.18708,0.18708,0.98103,0,0,0,0
"047-032",29.513999939,-93.75,1979,0,"MPB","20CR",0,0.21213,0.21213,0.99485,0,0,0,0
"048-032",29.513999939,-91.875,1979,0,"MPB","20CR",0,0.42426,0.42426,0.99566,0,0,0,0
"049-032",29.513999939,-90,1979,0,"MPB","20CR",0,0.26458,0.26458,0.99463,0,0,0,0
"050-032",29.513999939,-88.125,1979,0,"MPB","20CR",0,0.26458,0.26458,0.99344,0,0,0,0
"051-032",29.513999939,-86.25,1979,0,"MPB","20CR",0,0,0,0.99267,0,0,0,0
"052-032",29.513999939,-84.375,1979,0,"MPB","20CR",0,0,0,0.99124,0,0,0,0
"053-032",29.513999939,-82.5,1979,0,"MPB","20CR",0,0,0,0.98633,0,0,0,0
"054-032",29.513999939,-80.625,1979,0,"MPB","20CR",0,0.18708,0.18708,0.99529,0,0,0,0
"055-032",29.513999939,-78.75,1979,0,"MPB","20CR",0,0.26458,0.26458,0.99893,0,0,0,0
"056-032",29.513999939,-76.875,1979,0,"MPB","20CR",0,0.39686,0.39686,0.99964,0,0,0,0
"035-033",27.6098709106,-116.25,1979,0,"MPB","20CR",0,0.5,0.5,0.99988,0,0,0,0
"036-033",27.6098709106,-114.375,1979,0,"MPB","20CR",0,0.5,0.5,0.99988,0,0,0,0
"037-033",27.6098709106,-112.5,1979,0,"MPB","20CR",0,0.5,0.5,0.99972,0,0,0,0
"038-033",27.6098709106,-110.625,1979,0,"MPB","20CR",0,0.5,0.5,0.9983,0,0,0,0
"039-033",27.6098709106,-108.75,1979,0,"MPB","20CR",0,0.75,0.75,0.9924,0,0,0,0
"040-033",27.6098709106,-106.875,1979,0,"MPB","20CR",0,0.75,0.75,0.99063,0,0,0,0
"041-033",27.6098709106,-105,1979,0,"MPB","20CR",0,0.5,0.5,0.99412,0,0,0,0
"042-033",27.6098709106,-103.125,1979,0,"MPB","20CR",0,0,0,0.99586,0,0,0,0
"043-033",27.6098709106,-101.25,1979,0,"MPB","20CR",0,0.47434,0.47434,0.99203,0,0,0,0
"044-033",27.6098709106,-99.375,1979,0,"MPB","20CR",0,0.47434,0.47434,0.98661,0,0,0,0
"045-033",27.6098709106,-97.5,1979,0,"MPB","20CR",0,0.41833,0.41833,0.99171,0,0,0,0
"046-033",27.6098709106,-95.625,1979,0,"MPB","20CR",0,0.18708,0.18708,0.99831,0,0,0,0
"047-033",27.6098709106,-93.75,1979,0,"MPB","20CR",0,0.22361,0.22361,0.99932,0,0,0,0
"048-033",27.6098709106,-91.875,1979,0,"MPB","20CR",0,0,0,0.9994,0,0,0,0
"049-033",27.6098709106,-90,1979,0,"MPB","20CR",0,0.41833,0.41833,0.99945,0,0,0,0
"050-033",27.6098709106,-88.125,1979,0,"MPB","20CR",0,0.21213,0.21213,0.99948,0,0,0,0
"051-033",27.6098709106,-86.25,1979,0,"MPB","20CR",0,0,0,0.99946,0,0,0,0
"052-033",27.6098709106,-84.375,1979,0,"MPB","20CR",0,0,0,0.99925,0,0,0,0
"053-033",27.6098709106,-82.5,1979,0,"MPB","20CR",0,0,0,0.99792,0,0,0,0
"054-033",27.6098709106,-80.625,1979,0,"MPB","20CR",0,0,0,0.99812,0,0,0,0
"055-033",27.6098709106,-78.75,1979,0,"MPB","20CR",0,0,0,0.99946,0,0,0,0
"056-033",27.6098709106,-76.875,1979,0,"MPB","20CR",0,0,0,0.99983,0,0,0,0
"057-033",27.6098709106,-75,1979,0,"MPB","20CR",0,0,0,0.9999,0,0,0,0
"035-034",25.7057418823,-116.25,1979,0,"MPB","20CR",0,0.5,0.5,0.99992,0,0,0,0
"036-034",25.7057418823,-114.375,1979,0,"MPB","20CR",0,0.5,0.5,0.99993,0,0,0,0
"037-034",25.7057418823,-112.5,1979,0,"MPB","20CR",0,0.5,0.5,0.99994,0,0,0,0
"038-034",25.7057418823,-110.625,1979,0,"MPB","20CR",0,0.25,0.25,0.99992,0,0,0,0
"039-034",25.7057418823,-108.75,1979,0,"MPB","20CR",0,0.25,0.25,0.99866,0,0,0,0
"040-034",25.7057418823,-106.875,1979,0,"MPB","20CR",0,0.25,0.25,0.9891,0,0,0,0
"041-034",25.7057418823,-105,1979,0,"MPB","20CR",0,0.75,0.75,0.99249,0,0,0,0
"042-034",25.7057418823,-103.125,1979,0,"MPB","20CR",0,0.5,0.5,0.99403,0,0,0,0
"043-034",25.7057418823,-101.25,1979,0,"MPB","20CR",0,0,0,0.99722,0,0,0,0
"044-034",25.7057418823,-99.375,1979,0,"MPB","20CR",0,0.5,0.5,0.99743,0,0,0,0
"045-034",25.7057418823,-97.5,1979,0,"MPB","20CR",0,0.5,0.5,0.99839,0,0,0,0
"046-034",25.7057418823,-95.625,1979,0,"MPB","20CR",0,0.45,0.45,0.99972,0,0,0,0
"052-034",25.7057418823,-84.375,1979,0,"MPB","20CR",0,0,0,0.99988,0,0,0,0
"053-034",25.7057418823,-82.5,1979,0,"MPB","20CR",0,0,0,0.99979,0,0,0,0
"054-034",25.7057418823,-80.625,1979,0,"MPB","20CR",0,0,0,0.99973,0,0,0,0
"055-034",25.7057418823,-78.75,1979,0,"MPB","20CR",0,0,0,0.99982,0,0,0,0
"056-034",25.7057418823,-76.875,1979,0,"MPB","20CR",0,0,0,0.99991,0,0,0,0
"057-034",25.7057418823,-75,1979,0,"MPB","20CR",0,0,0,0.99995,0,0,0,0
"036-035",23.801612854,-114.375,1979,0,"MPB","20CR",0,0.25,0.25,0.99994,0,0,0,0
"037-035",23.801612854,-112.5,1979,0,"MPB","20CR",0,0.25,0.25,0.99996,0,0,0,0
"038-035",23.801612854,-110.625,1979,0,"MPB","20CR",0,0.75,0.75,0.99997,0,0,0,0
"039-035",23.801612854,-108.75,1979,0,"MPB","20CR",0,0.25,0.25,0.99996,0,0,0,0
"040-035",23.801612854,-106.875,1979,0,"MPB","20CR",0,0.75,0.75,0.99955,0,0,0,0
"041-035",23.801612854,-105,1979,0,"MPB","20CR",0,0.75,0.75,0.99132,0,0,0,0
"042-035",23.801612854,-103.125,1979,0,"MPB","20CR",0,0.5,0.5,0.99408,0,0,0,0
"043-035",23.801612854,-101.25,1979,0,"MPB","20CR",0,0,0,0.99808,0,0,0,0
"044-035",23.801612854,-99.375,1979,0,"MPB","20CR",0,0.5,0.5,0.99861,0,0,0,0
"045-035",23.801612854,-97.5,1979,0,"MPB","20CR",0,0.5,0.5,0.99977,0,0,0,0
"046-035",23.801612854,-95.625,1979,0,"MPB","20CR",0,0.5,0.5,0.99994,0,0,0,0
"053-035",23.801612854,-82.5,1979,0,"MPB","20CR",0,0.22361,0.22361,0.99995,0,0,0,0
"054-035",23.801612854,-80.625,1979,0,"MPB","20CR",0,0.31623,0.31623,0.99994,0,0,0,0
"055-035",23.801612854,-78.75,1979,0,"MPB","20CR",0,0.5,0.5,0.99995,0,0,0,0
"056-035",23.801612854,-76.875,1979,0,"MPB","20CR",0,0,0,0.99996,0,0,0,0
"057-035",23.801612854,-75,1979,0,"MPB","20CR",0,0,0,0.99997,0,0,0,0
"038-036",21.8974838257,-110.625,1979,0,"MPB","20CR",0,0.5,0.5,0.99998,0,0,0,0
"039-036",21.8974838257,-108.75,1979,0,"MPB","20CR",0,0.5,0.5,0.99999,0,0,0,0
"040-036",21.8974838257,-106.875,1979,0,"MPB","20CR",0,0,0,0.99997,0,0,0,0
"041-036",21.8974838257,-105,1979,0,"MPB","20CR",0,0.5,0.5,0.99789,0,0,0,0
"042-036",21.8974838257,-103.125,1979,0,"MPB","20CR",0,0.47434,0.47434,0.99382,0,0,0,0
"043-036",21.8974838257,-101.25,1979,0,"MPB","20CR",0,0.21213,0.21213,0.99767,0,0,0,0
"044-036",21.8974838257,-99.375,1979,0,"MPB","20CR",0,0,0,0.99795,0,0,0,0
"045-036",21.8974838257,-97.5,1979,0,"MPB","20CR",0,0.5,0.5,0.99975,0,0,0,0
"047-004",82.8296127319,-93.75,1984,0,"MPB","20CR",0,0,0,0.32335,0,0,0,0
"048-004",82.8296127319,-91.875,1984,0,"MPB","20CR",0,0,0,0.30907,0,0,0,0
"049-004",82.8296127319,-90,1984,0,"MPB","20CR",0,0,0,0.2772,0,0,0,0
"050-004",82.8296127319,-88.125,1984,0,"MPB","20CR",0,0,0,0.287,0,0,0,0
"051-004",82.8296127319,-86.25,1984,0,"MPB","20CR",0,0,0,0.28976,0,0,0,0
"052-004",82.8296127319,-84.375,1984,0,"MPB","20CR",0,0,0,0.28481,0,0,0,0
"053-004",82.8296127319,-82.5,1984,0,"MPB","20CR",0,0,0,0.27503,0,0,0,0
"054-004",82.8296127319,-80.625,1984,0,"MPB","20CR",0,0,0,0.24099,0,0,0,0
"055-004",82.8296127319,-78.75,1984,0,"MPB","20CR",0,0,0,0.20013,0,0,0,0
"056-004",82.8296127319,-76.875,1984,0,"MPB","20CR",0,0,0,0.14353,0,0,0,0
"057-004",82.8296127319,-75,1984,0,"MPB","20CR",0,0,0,0.09828,0,0,0,0
"058-004",82.8296127319,-73.125,1984,0,"MPB","20CR",0,0,0,0.06383,0,0,0,0
"059-004",82.8296127319,-71.25,1984,0,"MPB","20CR",0,0,0,0.05692,0,0,0,0
"060-004",82.8296127319,-69.375,1984,0,"MPB","20CR",0,0,0,0.10894,0,0,0,0
"061-004",82.8296127319,-67.5,1984,0,"MPB","20CR",0,0,0,0.18833,0,0,0,0
"062-004",82.8296127319,-65.625,1984,0,"MPB","20CR",0,0,0,0.29575,0,0,0,0
"063-004",82.8296127319,-63.75,1984,0,"MPB","20CR",0,0,0,0.38408,0,0,0,0
"064-004",82.8296127319,-61.875,1984,0,"MPB","20CR",0,0,0,0.39458,0,0,0,0
"065-004",82.8296127319,-60,1984,0,"MPB","20CR",0,0,0,0.32923,0,0,0,0
"066-004",82.8296127319,-58.125,1984,0,"MPB","20CR",0,0,0,0.2354,0,0,0,0
"067-004",82.8296127319,-56.25,1984,0,"MPB","20CR",0,0,0,0.16312,0,0,0,0
"068-004",82.8296127319,-54.375,1984,0,"MPB","20CR",0,0,0,0.09098,0,0,0,0
"042-005",80.9254837036,-103.125,1984,0,"MPB","20CR",0,0,0,0.49864,0,0,0,0
"043-005",80.9254837036,-101.25,1984,0,"MPB","20CR",0,0,0,0.48897,0,0,0,0
"044-005",80.9254837036,-99.375,1984,0,"MPB","20CR",0,0,0,0.43842,0,0,0,0
"045-005",80.9254837036,-97.5,1984,0,"MPB","20CR",0,0,0,0.37184,0,0,0,0
"046-005",80.9254837036,-95.625,1984,0,"MPB","20CR",0,0,0,0.26711,0,0,0,0
"047-005",80.9254837036,-93.75,1984,0,"MPB","20CR",0,0,0,0.1874,0,0,0,0
"048-005",80.9254837036,-91.875,1984,0,"MPB","20CR",0,0,0,0.10761,0,0,0,0
"049-005",80.9254837036,-90,1984,0,"MPB","20CR",0,0,0,0.04131,0,0,0,0
"050-005",80.9254837036,-88.125,1984,0,"MPB","20CR",0,0,0,0.06082,0,0,0,0
"051-005",80.9254837036,-86.25,1984,0,"MPB","20CR",0,0,0,0.06631,0,0,0,0
"052-005",80.9254837036,-84.375,1984,0,"MPB","20CR",0,0,0,0.05315,0,0,0,0
"053-005",80.9254837036,-82.5,1984,0,"MPB","20CR",0,0,0,0.03437,0,0,0,0
"054-005",80.9254837036,-80.625,1984,0,"MPB","20CR",0,0,0,0.04177,0,0,0,0
"055-005",80.9254837036,-78.75,1984,0,"MPB","20CR",0,0,0,0.04433,0,0,0,0
"056-005",80.9254837036,-76.875,1984,0,"MPB","20CR",0,0,0,0.04017,0,0,0,0
"057-005",80.9254837036,-75,1984,0,"MPB","20CR",0,0,0,0.03508,0,0,0,0
"058-005",80.9254837036,-73.125,1984,0,"MPB","20CR",0,0,0,0.03599,0,0,0,0
"059-005",80.9254837036,-71.25,1984,0,"MPB","20CR",0,0,0,0.03622,0,0,0,0
"060-005",80.9254837036,-69.375,1984,0,"MPB","20CR",0,0,0,0.03499,0,0,0,0
"061-005",80.9254837036,-67.5,1984,0,"MPB","20CR",0,0,0,0.03287,0,0,0,0
"062-005",80.9254837036,-65.625,1984,0,"MPB","20CR",0,0,0,0.02837,0,0,0,0
"063-005",80.9254837036,-63.75,1984,0,"MPB","20CR",0,0,0,0.02352,0,0,0,0
"064-005",80.9254837036,-61.875,1984,0,"MPB","20CR",0,0,0,0.01962,0,0,0,0
"065-005",80.9254837036,-60,1984,0,"MPB","20CR",0,0,0,0.01505,0,0,0,0
"034-006",79.0213546753,-118.125,1984,0,"MPB","20CR",0,0,0,0.3913,0,0,0,0
"035-006",79.0213546753,-116.25,1984,0,"MPB","20CR",0,0,0,0.40139,0,0,0,0
"036-006",79.0213546753,-114.375,1984,0,"MPB","20CR",0,0,0,0.44081,0,0,0,0
"037-006",79.0213546753,-112.5,1984,0,"MPB","20CR",0,0,0,0.52257,0,0,0,0
"038-006",79.0213546753,-110.625,1984,0,"MPB","20CR",0,0,0,0.61244,0,0,0,0
"039-006",79.0213546753,-108.75,1984,0,"MPB","20CR",0,0,0,0.68643,0,0,0,0
"040-006",79.0213546753,-106.875,1984,0,"MPB","20CR",0,0,0,0.72402,0,0,0,0
"041-006",79.0213546753,-105,1984,0,"MPB","20CR",0,0,0,0.733,0,0,0,0
"042-006",79.0213546753,-103.125,1984,0,"MPB","20CR",0,0,0,0.73986,0,0,0,0
"043-006",79.0213546753,-101.25,1984,0,"MPB","20CR",0,0,0,0.75778,0,0,0,0
"044-006",79.0213546753,-99.375,1984,0,"MPB","20CR",0,0,0,0.74574,0,0,0,0
"045-006",79.0213546753,-97.5,1984,0,"MPB","20CR",0,0,0,0.72051,0,0,0,0
"046-006",79.0213546753,-95.625,1984,0,"MPB","20CR",0,0,0,0.7007,0,0,0,0
"047-006",79.0213546753,-93.75,1984,0,"MPB","20CR",0,0,0,0.65802,0,0,0,0
"048-006",79.0213546753,-91.875,1984,0,"MPB","20CR",0,0,0,0.55032,0,0,0,0
"049-006",79.0213546753,-90,1984,0,"MPB","20CR",0,0,0,0.36228,0,0,0,0
"050-006",79.0213546753,-88.125,1984,0,"MPB","20CR",0,0,0,0.40053,0,0,0,0
"051-006",79.0213546753,-86.25,1984,0,"MPB","20CR",0,0,0,0.41342,0,0,0,0
"052-006",79.0213546753,-84.375,1984,0,"MPB","20CR",0,0,0,0.40201,0,0,0,0
"053-006",79.0213546753,-82.5,1984,0,"MPB","20CR",0,0,0,0.455,0,0,0,0
"054-006",79.0213546753,-80.625,1984,0,"MPB","20CR",0,0,0,0.48679,0,0,0,0
"055-006",79.0213546753,-78.75,1984,0,"MPB","20CR",0,0,0,0.47652,0,0,0,0
"056-006",79.0213546753,-76.875,1984,0,"MPB","20CR",0,0,0,0.46779,0,0,0,0
"057-006",79.0213546753,-75,1984,0,"MPB","20CR",0,0,0,0.56123,0,0,0,0
"058-006",79.0213546753,-73.125,1984,0,"MPB","20CR",0,0,0,0.58321,0,0,0,0
"059-006",79.0213546753,-71.25,1984,0,"MPB","20CR",0,0,0,0.53317,0,0,0,0
"060-006",79.0213546753,-69.375,1984,0,"MPB","20CR",0,0,0,0.59003,0,0,0,0
"061-006",79.0213546753,-67.5,1984,0,"MPB","20CR",0,0,0,0.60816,0,0,0,0
"030-007",77.117225647,-125.625,1984,0,"MPB","20CR",0,0,0,0.55607,0,0,0,0
"031-007",77.117225647,-123.75,1984,0,"MPB","20CR",0,0,0,0.62168,0,0,0,0
"032-007",77.117225647,-121.875,1984,0,"MPB","20CR",0,0,0,0.69927,0,0,0,0
"033-007",77.117225647,-120,1984,0,"MPB","20CR",0,0,0,0.76367,0,0,0,0
"034-007",77.117225647,-118.125,1984,0,"MPB","20CR",0,0,0,0.78828,0,0,0,0
"035-007",77.117225647,-116.25,1984,0,"MPB","20CR",0,0,0,0.78989,0,0,0,0
"036-007",77.117225647,-114.375,1984,0,"MPB","20CR",0,0,0,0.78088,0,0,0,0
"037-007",77.117225647,-112.5,1984,0,"MPB","20CR",0,0,0,0.80013,0,0,0,0
"038-007",77.117225647,-110.625,1984,0,"MPB","20CR",0,0,0,0.79303,0,0,0,0
"039-007",77.117225647,-108.75,1984,0,"MPB","20CR",0,0,0,0.79191,0,0,0,0
"040-007",77.117225647,-106.875,1984,0,"MPB","20CR",0,0,0,0.79907,0,0,0,0
"041-007",77.117225647,-105,1984,0,"MPB","20CR",0,0,0,0.80436,0,0,0,0
"042-007",77.117225647,-103.125,1984,0,"MPB","20CR",0,0,0,0.81861,0,0,0,0
"043-007",77.117225647,-101.25,1984,0,"MPB","20CR",0,0,0,0.82694,0,0,0,0
"044-007",77.117225647,-99.375,1984,0,"MPB","20CR",0,0,0,0.83585,0,0,0,0
"045-007",77.117225647,-97.5,1984,0,"MPB","20CR",0,0,0,0.83712,0,0,0,0
"046-007",77.117225647,-95.625,1984,0,"MPB","20CR",0,0,0,0.8262,0,0,0,0
"047-007",77.117225647,-93.75,1984,0,"MPB","20CR",0,0,0,0.80771,0,0,0,0
"048-007",77.117225647,-91.875,1984,0,"MPB","20CR",0,0,0,0.78935,0,0,0,0
"049-007",77.117225647,-90,1984,0,"MPB","20CR",0,0,0,0.77391,0,0,0,0
"050-007",77.117225647,-88.125,1984,0,"MPB","20CR",0,0,0,0.82968,0,0,0,0
"051-007",77.117225647,-86.25,1984,0,"MPB","20CR",0,0,0,0.83971,0,0,0,0
"052-007",77.117225647,-84.375,1984,0,"MPB","20CR",0,0,0,0.75955,0,0,0,0
"053-007",77.117225647,-82.5,1984,0,"MPB","20CR",0,0,0,0.74371,0,0,0,0
"054-007",77.117225647,-80.625,1984,0,"MPB","20CR",0,0,0,0.70012,0,0,0,0
"055-007",77.117225647,-78.75,1984,0,"MPB","20CR",0,0,0,0.67919,0,0,0,0
"056-007",77.117225647,-76.875,1984,0,"MPB","20CR",0,0,0,0.70088,0,0,0,0
"057-007",77.117225647,-75,1984,0,"MPB","20CR",0,0,0,0.81865,0,0,0,0
"058-007",77.117225647,-73.125,1984,0,"MPB","20CR",0,0,0,0.79197,0,0,0,0
"059-007",77.117225647,-71.25,1984,0,"MPB","20CR",0,0,0,0.71801,0,0,0,0
"029-008",75.2130966187,-127.5,1984,0,"MPB","20CR",0,0,0,0.79782,0,0,0,0
"030-008",75.2130966187,-125.625,1984,0,"MPB","20CR",0,0,0,0.78125,0,0,0,0
"031-008",75.2130966187,-123.75,1984,0,"MPB","20CR",0,0,0,0.80942,0,0,0,0
"032-008",75.2130966187,-121.875,1984,0,"MPB","20CR",0,0,0,0.82882,0,0,0,0
"033-008",75.2130966187,-120,1984,0,"MPB","20CR",0,0,0,0.84471,0,0,0,0
"034-008",75.2130966187,-118.125,1984,0,"MPB","20CR",0,0,0,0.89154,0,0,0,0
"035-008",75.2130966187,-116.25,1984,0,"MPB","20CR",0,0,0,0.81529,0,0,0,0
"036-008",75.2130966187,-114.375,1984,0,"MPB","20CR",0,0,0,0.77674,0,0,0,0
"037-008",75.2130966187,-112.5,1984,0,"MPB","20CR",0,0,0,0.89076,0,0,0,0
"038-008",75.2130966187,-110.625,1984,0,"MPB","20CR",0,0,0,0.85585,0,0,0,0
"039-008",75.2130966187,-108.75,1984,0,"MPB","20CR",0,0,0,0.84244,0,0,0,0
"040-008",75.2130966187,-106.875,1984,0,"MPB","20CR",0,0,0,0.85325,0,0,0,0
"041-008",75.2130966187,-105,1984,0,"MPB","20CR",0,0,0,0.86849,0,0,0,0
"042-008",75.2130966187,-103.125,1984,0,"MPB","20CR",0,0,0,0.91807,0,0,0,0
"043-008",75.2130966187,-101.25,1984,0,"MPB","20CR",0,0,0,0.9372,0,0,0,0
"044-008",75.2130966187,-99.375,1984,0,"MPB","20CR",0,0,0,0.92142,0,0,0,0
"045-008",75.2130966187,-97.5,1984,0,"MPB","20CR",0,0,0,0.93717,0,0,0,0
"046-008",75.2130966187,-95.625,1984,0,"MPB","20CR",0,0,0,0.906,0,0,0,0
"047-008",75.2130966187,-93.75,1984,0,"MPB","20CR",0,0,0,0.9121,0,0,0,0
"048-008",75.2130966187,-91.875,1984,0,"MPB","20CR",0,0,0,0.89689,0,0,0,0
"049-008",75.2130966187,-90,1984,0,"MPB","20CR",0,0,0,0.79882,0,0,0,0
"050-008",75.2130966187,-88.125,1984,0,"MPB","20CR",0,0,0,0.83299,0,0,0,0
"051-008",75.2130966187,-86.25,1984,0,"MPB","20CR",0,0,0,0.8178,0,0,0,0
"052-008",75.2130966187,-84.375,1984,0,"MPB","20CR",0,0,0,0.85043,0,0,0,0
"053-008",75.2130966187,-82.5,1984,0,"MPB","20CR",0,0,0,0.89947,0,0,0,0
"054-008",75.2130966187,-80.625,1984,0,"MPB","20CR",0,0,0,0.85288,0,0,0,0
"055-008",75.2130966187,-78.75,1984,0,"MPB","20CR",0,0,0,0.83449,0,0,0,0
"056-008",75.2130966187,-76.875,1984,0,"MPB","20CR",0,0,0,0.85758,0,0,0,0
"057-008",75.2130966187,-75,1984,0,"MPB","20CR",0,0,0,0.8855,0,0,0,0
"058-008",75.2130966187,-73.125,1984,0,"MPB","20CR",0,0,0,0.90266,0,0,0,0
"028-009",73.3089675903,-129.375,1984,0,"MPB","20CR",0,0,0,0.87135,0,0,0,0
"029-009",73.3089675903,-127.5,1984,0,"MPB","20CR",0,0,0,0.88797,0,0,0,0
"030-009",73.3089675903,-125.625,1984,0,"MPB","20CR",0,0,0,0.89247,0,0,0,0
"031-009",73.3089675903,-123.75,1984,0,"MPB","20CR",0,0,0,0.91923,0,0,0,0
"032-009",73.3089675903,-121.875,1984,0,"MPB","20CR",0,0,0,0.93006,0,0,0,0
"033-009",73.3089675903,-120,1984,0,"MPB","20CR",0,0,0,0.75881,0,0,0,0
"034-009",73.3089675903,-118.125,1984,0,"MPB","20CR",0,0,0,0.92048,0,0,0,0
"035-009",73.3089675903,-116.25,1984,0,"MPB","20CR",0,0,0,0.91388,0,0,0,0
"036-009",73.3089675903,-114.375,1984,0,"MPB","20CR",0,0,0,0.88007,0,0,0,0
"037-009",73.3089675903,-112.5,1984,0,"MPB","20CR",0,0,0,0.87456,0,0,0,0
"038-009",73.3089675903,-110.625,1984,0,"MPB","20CR",0,0,0,0.85724,0,0,0,0
"039-009",73.3089675903,-108.75,1984,0,"MPB","20CR",0,0,0,0.87378,0,0,0,0
"040-009",73.3089675903,-106.875,1984,0,"MPB","20CR",0,0,0,0.88806,0,0,0,0
"041-009",73.3089675903,-105,1984,0,"MPB","20CR",0,0,0,0.89269,0,0,0,0
"042-009",73.3089675903,-103.125,1984,0,"MPB","20CR",0,0,0,0.93979,0,0,0,0
"043-009",73.3089675903,-101.25,1984,0,"MPB","20CR",0,0,0,0.93069,0,0,0,0
"044-009",73.3089675903,-99.375,1984,0,"MPB","20CR",0,0,0,0.90816,0,0,0,0
"045-009",73.3089675903,-97.5,1984,0,"MPB","20CR",0,0,0,0.94965,0,0,0,0
"046-009",73.3089675903,-95.625,1984,0,"MPB","20CR",0,0,0,0.92992,0,0,0,0
"047-009",73.3089675903,-93.75,1984,0,"MPB","20CR",0,0,0,0.90757,0,0,0,0
"048-009",73.3089675903,-91.875,1984,0,"MPB","20CR",0,0,0,0.89687,0,0,0,0
"049-009",73.3089675903,-90,1984,0,"MPB","20CR",0,0,0,0.88931,0,0,0,0
"050-009",73.3089675903,-88.125,1984,0,"MPB","20CR",0,0,0,0.93471,0,0,0,0
"051-009",73.3089675903,-86.25,1984,0,"MPB","20CR",0,0,0,0.81151,0,0,0,0
"052-009",73.3089675903,-84.375,1984,0,"MPB","20CR",0,0,0,0.7321,0,0,0,0
"053-009",73.3089675903,-82.5,1984,0,"MPB","20CR",0,0,0,0.92179,0,0,0,0
"054-009",73.3089675903,-80.625,1984,0,"MPB","20CR",0,0,0,0.87665,0,0,0,0
"055-009",73.3089675903,-78.75,1984,0,"MPB","20CR",0,0,0,0.85364,0,0,0,0
"056-009",73.3089675903,-76.875,1984,0,"MPB","20CR",0,0,0,0.86598,0,0,0,0
"057-009",73.3089675903,-75,1984,0,"MPB","20CR",0,0,0,0.88731,0,0,0,0
"058-009",73.3089675903,-73.125,1984,0,"MPB","20CR",0,0,0,0.91112,0,0,0,0
"059-009",73.3089675903,-71.25,1984,0,"MPB","20CR",0,0,0,0.93746,0,0,0,0
"009-010",71.404838562,-165,1984,0,"MPB","20CR",0,0,0,0.92237,0,0,0,0
"010-010",71.404838562,-163.125,1984,0,"MPB","20CR",0,0,0,0.90764,0,0,0,0
"011-010",71.404838562,-161.25,1984,0,"MPB","20CR",0,0,0,0.89504,0,0,0,0
"012-010",71.404838562,-159.375,1984,0,"MPB","20CR",0,0,0,0.88524,0,0,0,0
"013-010",71.404838562,-157.5,1984,0,"MPB","20CR",0,0,0,0.88172,0,0,0,0
"014-010",71.404838562,-155.625,1984,0,"MPB","20CR",0,0,0,0.87839,0,0,0,0
"015-010",71.404838562,-153.75,1984,0,"MPB","20CR",0,0,0,0.88144,0,0,0,0
"016-010",71.404838562,-151.875,1984,0,"MPB","20CR",0,0,0,0.88593,0,0,0,0
"017-010",71.404838562,-150,1984,0,"MPB","20CR",0,0,0,0.8917,0,0,0,0
"018-010",71.404838562,-148.125,1984,0,"MPB","20CR",0,0,0,0.89685,0,0,0,0
"019-010",71.404838562,-146.25,1984,0,"MPB","20CR",0,0,0,0.90137,0,0,0,0
"020-010",71.404838562,-144.375,1984,0,"MPB","20CR",0,0,0,0.90791,0,0,0,0
"021-010",71.404838562,-142.5,1984,0,"MPB","20CR",0,0,0,0.90843,0,0,0,0
"022-010",71.404838562,-140.625,1984,0,"MPB","20CR",0,0,0,0.91426,0,0,0,0
"023-010",71.404838562,-138.75,1984,0,"MPB","20CR",0,0,0,0.92066,0,0,0,0
"026-010",71.404838562,-133.125,1984,0,"MPB","20CR",0,0,0,0.9357,0,0,0,0
"027-010",71.404838562,-131.25,1984,0,"MPB","20CR",0,0,0,0.93883,0,0,0,0
"028-010",71.404838562,-129.375,1984,0,"MPB","20CR",0,0,0,0.93811,0,0,0,0
"029-010",71.404838562,-127.5,1984,0,"MPB","20CR",0,0,0,0.92852,0,0,0,0
"030-010",71.404838562,-125.625,1984,0,"MPB","20CR",0,0,0,0.92876,0,0,0,0
"031-010",71.404838562,-123.75,1984,0,"MPB","20CR",0,0,0,0.94746,0,0,0,0
